customer_id,age,totalprice,quantity,transaction_count,cluster,label,age_scaled,totalprice_scaled,customer_count,avg_age,avg_totalprice,cluster_value_score
C290193,30,300.08,1,1,0,Khách hàng vãng lai,0.23529411764705888,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C290263,40,300.08,1,1,0,Khách hàng vãng lai,0.43137254901960786,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C290368,38,300.08,1,1,0,Khách hàng vãng lai,0.3921568627450981,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C290369,35,300.08,1,1,0,Khách hàng vãng lai,0.33333333333333337,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C290373,19,300.08,1,1,0,Khách hàng vãng lai,0.019607843137254943,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C290403,33,300.08,1,1,0,Khách hàng vãng lai,0.2941176470588236,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C290525,43,300.08,1,1,0,Khách hàng vãng lai,0.4901960784313726,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C290736,32,300.08,1,1,0,Khách hàng vãng lai,0.27450980392156865,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C290771,20,300.08,1,1,0,Khách hàng vãng lai,0.03921568627450983,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C290790,42,300.08,1,1,0,Khách hàng vãng lai,0.47058823529411764,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C290805,37,300.08,1,1,0,Khách hàng vãng lai,0.37254901960784315,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C290899,23,300.08,1,1,0,Khách hàng vãng lai,0.09803921568627455,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C290907,21,300.08,1,1,0,Khách hàng vãng lai,0.05882352941176472,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C291005,22,300.08,1,1,0,Khách hàng vãng lai,0.07843137254901966,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C291184,39,300.08,1,1,0,Khách hàng vãng lai,0.4117647058823529,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C291248,23,300.08,1,1,0,Khách hàng vãng lai,0.09803921568627455,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C291277,32,300.08,1,1,0,Khách hàng vãng lai,0.27450980392156865,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C291487,36,300.08,1,1,0,Khách hàng vãng lai,0.3529411764705882,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C291564,39,300.08,1,1,0,Khách hàng vãng lai,0.4117647058823529,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C291577,33,300.08,1,1,0,Khách hàng vãng lai,0.2941176470588236,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C291689,21,300.08,1,1,0,Khách hàng vãng lai,0.05882352941176472,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C291722,36,300.08,1,1,0,Khách hàng vãng lai,0.3529411764705882,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C291778,43,300.08,1,1,0,Khách hàng vãng lai,0.4901960784313726,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C291788,19,300.08,1,1,0,Khách hàng vãng lai,0.019607843137254943,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C291881,22,300.08,1,1,0,Khách hàng vãng lai,0.07843137254901966,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C291961,38,300.08,1,1,0,Khách hàng vãng lai,0.3921568627450981,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C292012,25,300.08,1,1,0,Khách hàng vãng lai,0.13725490196078433,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C292096,27,300.08,1,1,0,Khách hàng vãng lai,0.17647058823529416,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C292123,25,300.08,1,1,0,Khách hàng vãng lai,0.13725490196078433,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C292132,19,300.08,1,1,0,Khách hàng vãng lai,0.019607843137254943,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C292210,27,300.08,1,1,0,Khách hàng vãng lai,0.17647058823529416,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C292308,24,300.08,1,1,0,Khách hàng vãng lai,0.11764705882352944,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C292321,21,300.08,1,1,0,Khách hàng vãng lai,0.05882352941176472,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C292361,41,300.08,1,1,0,Khách hàng vãng lai,0.4509803921568628,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C292382,37,300.08,1,1,0,Khách hàng vãng lai,0.37254901960784315,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C292556,31,300.08,1,1,0,Khách hàng vãng lai,0.2549019607843137,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C292637,38,300.08,1,1,0,Khách hàng vãng lai,0.3921568627450981,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C292641,23,300.08,1,1,0,Khách hàng vãng lai,0.09803921568627455,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C292724,23,300.08,1,1,0,Khách hàng vãng lai,0.09803921568627455,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C292733,29,300.08,1,1,0,Khách hàng vãng lai,0.21568627450980393,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C292787,29,300.08,1,1,0,Khách hàng vãng lai,0.21568627450980393,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C292795,43,300.08,1,1,0,Khách hàng vãng lai,0.4901960784313726,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C292977,39,300.08,1,1,0,Khách hàng vãng lai,0.4117647058823529,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C293227,19,300.08,1,1,0,Khách hàng vãng lai,0.019607843137254943,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C293357,22,300.08,1,1,0,Khách hàng vãng lai,0.07843137254901966,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C293430,29,300.08,1,1,0,Khách hàng vãng lai,0.21568627450980393,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C293460,21,300.08,1,1,0,Khách hàng vãng lai,0.05882352941176472,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C293462,22,300.08,1,1,0,Khách hàng vãng lai,0.07843137254901966,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C293491,38,300.08,1,1,0,Khách hàng vãng lai,0.3921568627450981,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C293572,30,300.08,1,1,0,Khách hàng vãng lai,0.23529411764705888,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C293614,38,300.08,1,1,0,Khách hàng vãng lai,0.3921568627450981,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C293617,26,300.08,1,1,0,Khách hàng vãng lai,0.1568627450980392,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C293632,20,300.08,1,1,0,Khách hàng vãng lai,0.03921568627450983,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C293686,25,300.08,1,1,0,Khách hàng vãng lai,0.13725490196078433,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C293692,19,300.08,1,1,0,Khách hàng vãng lai,0.019607843137254943,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C293917,25,300.08,1,1,0,Khách hàng vãng lai,0.13725490196078433,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C293923,41,300.08,1,1,0,Khách hàng vãng lai,0.4509803921568628,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C294148,36,300.08,1,1,0,Khách hàng vãng lai,0.3529411764705882,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C294160,33,300.08,1,1,0,Khách hàng vãng lai,0.2941176470588236,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C294342,21,300.08,1,1,0,Khách hàng vãng lai,0.05882352941176472,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C294454,43,300.08,1,1,0,Khách hàng vãng lai,0.4901960784313726,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C294520,33,300.08,1,1,0,Khách hàng vãng lai,0.2941176470588236,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C294618,27,300.08,1,1,0,Khách hàng vãng lai,0.17647058823529416,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C294627,21,300.08,1,1,0,Khách hàng vãng lai,0.05882352941176472,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C294641,39,300.08,1,1,0,Khách hàng vãng lai,0.4117647058823529,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C294687,34,300.08,1,1,0,Khách hàng vãng lai,0.3137254901960784,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C294702,22,300.08,1,1,0,Khách hàng vãng lai,0.07843137254901966,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C294705,37,300.08,1,1,0,Khách hàng vãng lai,0.37254901960784315,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C294792,26,300.08,1,1,0,Khách hàng vãng lai,0.1568627450980392,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C294798,21,300.08,1,1,0,Khách hàng vãng lai,0.05882352941176472,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C294826,35,300.08,1,1,0,Khách hàng vãng lai,0.33333333333333337,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C294884,26,300.08,1,1,0,Khách hàng vãng lai,0.1568627450980392,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C295194,43,300.08,1,1,0,Khách hàng vãng lai,0.4901960784313726,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C295196,18,300.08,1,1,0,Khách hàng vãng lai,0.0,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C295359,24,300.08,1,1,0,Khách hàng vãng lai,0.11764705882352944,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C295388,30,300.08,1,1,0,Khách hàng vãng lai,0.23529411764705888,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C295467,22,300.08,1,1,0,Khách hàng vãng lai,0.07843137254901966,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C295475,38,300.08,1,1,0,Khách hàng vãng lai,0.3921568627450981,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C295747,42,300.08,1,1,0,Khách hàng vãng lai,0.47058823529411764,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C295778,20,300.08,1,1,0,Khách hàng vãng lai,0.03921568627450983,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C295988,43,300.08,1,1,0,Khách hàng vãng lai,0.4901960784313726,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C296123,34,300.08,1,1,0,Khách hàng vãng lai,0.3137254901960784,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C296440,21,300.08,1,1,0,Khách hàng vãng lai,0.05882352941176472,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C296583,34,300.08,1,1,0,Khách hàng vãng lai,0.3137254901960784,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C296681,29,300.08,1,1,0,Khách hàng vãng lai,0.21568627450980393,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C296721,21,300.08,1,1,0,Khách hàng vãng lai,0.05882352941176472,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C296868,27,300.08,1,1,0,Khách hàng vãng lai,0.17647058823529416,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C296920,28,300.08,1,1,0,Khách hàng vãng lai,0.1960784313725491,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C296975,37,300.08,1,1,0,Khách hàng vãng lai,0.37254901960784315,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C297224,28,300.08,1,1,0,Khách hàng vãng lai,0.1960784313725491,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C297397,21,300.08,1,1,0,Khách hàng vãng lai,0.05882352941176472,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C297625,29,300.08,1,1,0,Khách hàng vãng lai,0.21568627450980393,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C297633,41,300.08,1,1,0,Khách hàng vãng lai,0.4509803921568628,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C297903,41,300.08,1,1,0,Khách hàng vãng lai,0.4509803921568628,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C297937,25,300.08,1,1,0,Khách hàng vãng lai,0.13725490196078433,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C298001,37,300.08,1,1,0,Khách hàng vãng lai,0.37254901960784315,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C298012,24,300.08,1,1,0,Khách hàng vãng lai,0.11764705882352944,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C298301,37,300.08,1,1,0,Khách hàng vãng lai,0.37254901960784315,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C298495,35,300.08,1,1,0,Khách hàng vãng lai,0.33333333333333337,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C298545,22,300.08,1,1,0,Khách hàng vãng lai,0.07843137254901966,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C298722,22,300.08,1,1,0,Khách hàng vãng lai,0.07843137254901966,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C298779,28,300.08,1,1,0,Khách hàng vãng lai,0.1960784313725491,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C298874,31,300.08,1,1,0,Khách hàng vãng lai,0.2549019607843137,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C298900,19,300.08,1,1,0,Khách hàng vãng lai,0.019607843137254943,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C298910,33,300.08,1,1,0,Khách hàng vãng lai,0.2941176470588236,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C299155,32,300.08,1,1,0,Khách hàng vãng lai,0.27450980392156865,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C299157,35,300.08,1,1,0,Khách hàng vãng lai,0.33333333333333337,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C299327,34,300.08,1,1,0,Khách hàng vãng lai,0.3137254901960784,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C299341,33,300.08,1,1,0,Khách hàng vãng lai,0.2941176470588236,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C299453,37,300.08,1,1,0,Khách hàng vãng lai,0.37254901960784315,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C299521,29,300.08,1,1,0,Khách hàng vãng lai,0.21568627450980393,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C299635,41,300.08,1,1,0,Khách hàng vãng lai,0.4509803921568628,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C299650,42,300.08,1,1,0,Khách hàng vãng lai,0.47058823529411764,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C299661,19,300.08,1,1,0,Khách hàng vãng lai,0.019607843137254943,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C299811,19,300.08,1,1,0,Khách hàng vãng lai,0.019607843137254943,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C299840,25,300.08,1,1,0,Khách hàng vãng lai,0.13725490196078433,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C299841,39,300.08,1,1,0,Khách hàng vãng lai,0.4117647058823529,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C299889,37,300.08,1,1,0,Khách hàng vãng lai,0.37254901960784315,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C299943,34,300.08,1,1,0,Khách hàng vãng lai,0.3137254901960784,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C299950,35,300.08,1,1,0,Khách hàng vãng lai,0.33333333333333337,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C300006,35,300.08,1,1,0,Khách hàng vãng lai,0.33333333333333337,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C300086,18,300.08,1,1,0,Khách hàng vãng lai,0.0,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C300352,20,300.08,1,1,0,Khách hàng vãng lai,0.03921568627450983,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C300385,18,300.08,1,1,0,Khách hàng vãng lai,0.0,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C300522,32,300.08,1,1,0,Khách hàng vãng lai,0.27450980392156865,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C300658,25,300.08,1,1,0,Khách hàng vãng lai,0.13725490196078433,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C300954,26,300.08,1,1,0,Khách hàng vãng lai,0.1568627450980392,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C301032,23,300.08,1,1,0,Khách hàng vãng lai,0.09803921568627455,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C301101,20,300.08,1,1,0,Khách hàng vãng lai,0.03921568627450983,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C301203,35,300.08,1,1,0,Khách hàng vãng lai,0.33333333333333337,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C301371,25,300.08,1,1,0,Khách hàng vãng lai,0.13725490196078433,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C301542,38,300.08,1,1,0,Khách hàng vãng lai,0.3921568627450981,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C301753,43,300.08,1,1,0,Khách hàng vãng lai,0.4901960784313726,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C301812,23,300.08,1,1,0,Khách hàng vãng lai,0.09803921568627455,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C301814,32,300.08,1,1,0,Khách hàng vãng lai,0.27450980392156865,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C301999,40,300.08,1,1,0,Khách hàng vãng lai,0.43137254901960786,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C302061,39,300.08,1,1,0,Khách hàng vãng lai,0.4117647058823529,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C302132,33,300.08,1,1,0,Khách hàng vãng lai,0.2941176470588236,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C302234,24,300.08,1,1,0,Khách hàng vãng lai,0.11764705882352944,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C302326,19,300.08,1,1,0,Khách hàng vãng lai,0.019607843137254943,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C302390,24,300.08,1,1,0,Khách hàng vãng lai,0.11764705882352944,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C302407,29,300.08,1,1,0,Khách hàng vãng lai,0.21568627450980393,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C302417,18,300.08,1,1,0,Khách hàng vãng lai,0.0,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C302458,22,300.08,1,1,0,Khách hàng vãng lai,0.07843137254901966,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C302490,36,300.08,1,1,0,Khách hàng vãng lai,0.3529411764705882,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C302513,35,300.08,1,1,0,Khách hàng vãng lai,0.33333333333333337,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C302563,43,300.08,1,1,0,Khách hàng vãng lai,0.4901960784313726,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C302579,28,300.08,1,1,0,Khách hàng vãng lai,0.1960784313725491,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C302627,22,300.08,1,1,0,Khách hàng vãng lai,0.07843137254901966,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C302665,41,300.08,1,1,0,Khách hàng vãng lai,0.4509803921568628,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C302683,29,300.08,1,1,0,Khách hàng vãng lai,0.21568627450980393,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C302831,41,300.08,1,1,0,Khách hàng vãng lai,0.4509803921568628,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C302862,34,300.08,1,1,0,Khách hàng vãng lai,0.3137254901960784,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C302927,43,300.08,1,1,0,Khách hàng vãng lai,0.4901960784313726,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C302967,36,300.08,1,1,0,Khách hàng vãng lai,0.3529411764705882,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C302977,22,300.08,1,1,0,Khách hàng vãng lai,0.07843137254901966,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C303090,42,300.08,1,1,0,Khách hàng vãng lai,0.47058823529411764,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C303188,23,300.08,1,1,0,Khách hàng vãng lai,0.09803921568627455,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C303214,31,300.08,1,1,0,Khách hàng vãng lai,0.2549019607843137,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C303259,33,300.08,1,1,0,Khách hàng vãng lai,0.2941176470588236,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C303351,25,300.08,1,1,0,Khách hàng vãng lai,0.13725490196078433,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C303384,22,300.08,1,1,0,Khách hàng vãng lai,0.07843137254901966,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C303447,21,300.08,1,1,0,Khách hàng vãng lai,0.05882352941176472,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C303633,35,300.08,1,1,0,Khách hàng vãng lai,0.33333333333333337,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C303870,30,300.08,1,1,0,Khách hàng vãng lai,0.23529411764705888,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C304197,26,300.08,1,1,0,Khách hàng vãng lai,0.1568627450980392,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C304243,19,300.08,1,1,0,Khách hàng vãng lai,0.019607843137254943,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C304258,33,300.08,1,1,0,Khách hàng vãng lai,0.2941176470588236,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C304294,42,300.08,1,1,0,Khách hàng vãng lai,0.47058823529411764,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C304330,39,300.08,1,1,0,Khách hàng vãng lai,0.4117647058823529,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C304603,31,300.08,1,1,0,Khách hàng vãng lai,0.2549019607843137,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C304808,27,300.08,1,1,0,Khách hàng vãng lai,0.17647058823529416,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C304849,18,300.08,1,1,0,Khách hàng vãng lai,0.0,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C305004,31,300.08,1,1,0,Khách hàng vãng lai,0.2549019607843137,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C305075,29,300.08,1,1,0,Khách hàng vãng lai,0.21568627450980393,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C305093,40,300.08,1,1,0,Khách hàng vãng lai,0.43137254901960786,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C305173,18,300.08,1,1,0,Khách hàng vãng lai,0.0,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C305218,35,300.08,1,1,0,Khách hàng vãng lai,0.33333333333333337,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C305223,43,300.08,1,1,0,Khách hàng vãng lai,0.4901960784313726,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C305275,24,300.08,1,1,0,Khách hàng vãng lai,0.11764705882352944,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C305347,42,300.08,1,1,0,Khách hàng vãng lai,0.47058823529411764,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C305601,23,300.08,1,1,0,Khách hàng vãng lai,0.09803921568627455,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C305817,34,300.08,1,1,0,Khách hàng vãng lai,0.3137254901960784,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C306040,37,300.08,1,1,0,Khách hàng vãng lai,0.37254901960784315,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C306083,31,300.08,1,1,0,Khách hàng vãng lai,0.2549019607843137,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C306097,42,300.08,1,1,0,Khách hàng vãng lai,0.47058823529411764,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C306324,27,300.08,1,1,0,Khách hàng vãng lai,0.17647058823529416,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C306397,29,300.08,1,1,0,Khách hàng vãng lai,0.21568627450980393,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C306400,27,300.08,1,1,0,Khách hàng vãng lai,0.17647058823529416,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C306474,20,300.08,1,1,0,Khách hàng vãng lai,0.03921568627450983,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C306492,18,300.08,1,1,0,Khách hàng vãng lai,0.0,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C306500,23,300.08,1,1,0,Khách hàng vãng lai,0.09803921568627455,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C306548,28,300.08,1,1,0,Khách hàng vãng lai,0.1960784313725491,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C306620,18,300.08,1,1,0,Khách hàng vãng lai,0.0,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C306703,38,300.08,1,1,0,Khách hàng vãng lai,0.3921568627450981,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C306720,33,300.08,1,1,0,Khách hàng vãng lai,0.2941176470588236,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C306725,18,300.08,1,1,0,Khách hàng vãng lai,0.0,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C306751,38,300.08,1,1,0,Khách hàng vãng lai,0.3921568627450981,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C306797,21,300.08,1,1,0,Khách hàng vãng lai,0.05882352941176472,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C306803,25,300.08,1,1,0,Khách hàng vãng lai,0.13725490196078433,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C306971,40,300.08,1,1,0,Khách hàng vãng lai,0.43137254901960786,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C306990,26,300.08,1,1,0,Khách hàng vãng lai,0.1568627450980392,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C307248,25,300.08,1,1,0,Khách hàng vãng lai,0.13725490196078433,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C307424,25,300.08,1,1,0,Khách hàng vãng lai,0.13725490196078433,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C307453,35,300.08,1,1,0,Khách hàng vãng lai,0.33333333333333337,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C307575,35,300.08,1,1,0,Khách hàng vãng lai,0.33333333333333337,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C307576,18,300.08,1,1,0,Khách hàng vãng lai,0.0,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C307583,36,300.08,1,1,0,Khách hàng vãng lai,0.3529411764705882,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C307590,24,300.08,1,1,0,Khách hàng vãng lai,0.11764705882352944,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C307595,25,300.08,1,1,0,Khách hàng vãng lai,0.13725490196078433,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C307617,32,300.08,1,1,0,Khách hàng vãng lai,0.27450980392156865,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C307629,32,300.08,1,1,0,Khách hàng vãng lai,0.27450980392156865,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C307778,20,300.08,1,1,0,Khách hàng vãng lai,0.03921568627450983,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C308083,26,300.08,1,1,0,Khách hàng vãng lai,0.1568627450980392,0.04506997042211539,38230,30.5721,655.7984,-0.0987
C308220,29,300.08,1,1,0,Khách hàng vãng lai,0.21568627450980393,0.04506997042211539,38230,30.5721,655.7984,-0.0987
