customer_id,age,totalprice,quantity,transaction_count
C120164,0.4509803921568628,0.8248637659449254,3,1
C120166,0.05882352941176472,0.7331111807460964,4,1
C120171,0.7058823529411765,0.057095253017020654,5,1
C120176,0.5882352941176471,0.7331111807460964,4,1
C120179,0.7647058823529412,1.0,5,1
C120180,0.07843137254901966,1.0,5,1
C120186,0.823529411764706,0.0015163442651768176,1,1
C120187,0.2941176470588236,0.1361606835777776,5,1
C120189,0.21568627450980393,0.019186646387600217,5,1
C120193,0.47058823529411764,0.0,1,1
C120200,0.823529411764706,0.04506997042211539,1,1
C120205,0.607843137254902,0.08685503779396367,4,1
C120206,0.43137254901960786,0.1361606835777776,5,1
C120208,0.6666666666666666,0.019186646387600217,5,1
C120211,0.37254901960784315,0.04506997042211539,1,1
C120218,0.6470588235294118,0.7331111807460964,4,1
C120221,0.47058823529411764,1.0,5,1
C120223,0.2941176470588236,0.055137151198783256,3,1
C120225,0.5686274509803921,0.08685503779396367,4,1
C120226,0.4509803921568628,0.1826782124869116,2,1
C120227,0.3921568627450981,1.0,4,1
C120228,0.0,0.0,1,1
C120230,0.11764705882352944,0.027888811611039354,4,1
C120231,0.27450980392156865,0.1361606835777776,5,1
C120234,0.7254901960784313,0.7331111807460964,4,1
C120245,0.5098039215686275,0.04506997042211539,1,1
C120248,0.9607843137254902,1.0,5,1
C120260,0.5490196078431373,0.0485062021843306,3,1
C120263,0.7058823529411765,0.002398330798450027,2,1
C120264,0.2549019607843137,0.019186646387600217,5,1
C120267,0.7843137254901961,0.0485062021843306,3,1
C120270,0.6862745098039217,0.011991653992250138,4,1
C120274,0.5294117647058824,0.15970070543636933,1,1
C120276,0.0,0.021114176748878413,2,1
C120281,0.6274509803921569,0.1826782124869116,2,1
C120287,0.9215686274509803,0.7331111807460964,4,1
C120289,0.33333333333333337,0.011991653992250138,4,1
C120294,0.1960784313725491,0.04506997042211539,1,1
C120302,0.8627450980392156,0.055137151198783256,3,1
C120303,0.3921568627450981,0.09864339159743504,4,1
C120307,0.3529411764705882,0.057095253017020654,5,1
C120308,0.8627450980392156,0.0015163442651768176,1,1
C120312,0.4901960784313726,0.7331111807460964,4,1
C120314,0.37254901960784315,0.015337699956435673,3,1
C120318,0.0,0.6412011525439273,2,1
C120321,0.3921568627450981,0.09094091301656207,1,1
C120322,0.4117647058823529,0.0485062021843306,3,1
C120324,1.0,0.1826782124869116,2,1
C120325,0.6666666666666666,1.0,5,1
C120327,0.4509803921568628,0.7331111807460964,4,1
C120331,0.5098039215686275,0.002398330798450027,2,1
C120337,0.27450980392156865,0.006395548795866739,3,1
C120344,0.5490196078431373,0.04506997042211539,1,1
C120349,0.6666666666666666,0.1826782124869116,2,1
C120351,0.05882352941176472,0.41202528259490523,3,1
C120353,0.9019607843137255,0.005415733600324057,1,1
C120363,0.9019607843137255,0.7331111807460964,4,1
C120366,1.0,0.011991653992250138,4,1
C120370,0.5686274509803921,0.7331111807460964,4,1
C120372,0.3921568627450981,0.04402595516695837,5,1
C120373,0.3137254901960784,0.04506997042211539,1,1
C120376,0.9215686274509803,0.7331111807460964,4,1
C120384,0.8823529411764707,1.0,5,1
C120387,0.8431372549019608,0.1826782124869116,2,1
C120394,0.4509803921568628,0.04506997042211539,1,1
C120396,0.823529411764706,0.1826782124869116,2,1
C120398,0.823529411764706,1.0,4,1
C120403,0.0,0.03625316223507922,4,1
C120404,0.2941176470588236,0.0485062021843306,3,1
C120407,0.17647058823529416,0.0,1,1
C120412,0.6470588235294118,0.011991653992250138,4,1
C120413,0.7254901960784313,0.002398330798450027,2,1
C120414,0.11764705882352944,0.011991653992250138,4,1
C120415,0.8627450980392156,0.011991653992250138,4,1
C120416,0.47058823529411764,0.1826782124869116,2,1
C120424,0.3921568627450981,0.41202528259490523,3,1
C120428,0.7843137254901961,0.1361606835777776,5,1
C120429,0.4901960784313726,0.15457998639570167,5,1
C120432,0.2941176470588236,0.1826782124869116,2,1
C120434,0.8431372549019608,0.0015163442651768176,1,1
C120437,0.33333333333333337,0.7331111807460964,4,1
C120441,0.5098039215686275,0.0485062021843306,3,1
C120444,0.47058823529411764,0.03625316223507922,4,1
C120447,0.9215686274509803,0.0485062021843306,3,1
C120453,0.7647058823529412,0.15457998639570167,5,1
C120463,0.7254901960784313,0.1826782124869116,2,1
C120464,0.9411764705882354,0.7331111807460964,4,1
C120465,0.43137254901960786,1.0,5,1
C120471,0.0,0.15457998639570167,5,1
C120478,0.6470588235294118,0.41202528259490523,3,1
C120488,0.6666666666666666,0.7331111807460964,4,1
C120490,0.6666666666666666,0.04506997042211539,1,1
C120493,0.3137254901960784,0.0,1,1
C120500,0.5882352941176471,0.005415733600324057,1,1
C120504,0.9215686274509803,0.019186646387600217,5,1
C120509,0.5882352941176471,0.15457998639570167,5,1
C120514,0.2941176470588236,0.6412011525439273,2,1
C120517,0.823529411764706,0.020042647182458097,3,1
C120523,0.47058823529411764,0.15457998639570167,5,1
C120528,0.2549019607843137,0.1826782124869116,2,1
C120529,0.05882352941176472,1.0,5,1
C120533,0.03921568627450983,0.7331111807460964,4,1
C120536,0.5294117647058824,0.0485062021843306,3,1
C120539,0.7058823529411765,0.004678961487607096,1,1
C120541,0.13725490196078433,0.41202528259490523,3,1
C120543,0.9803921568627451,0.41202528259490523,3,1
C120546,0.23529411764705888,0.055137151198783256,3,1
C120552,0.9215686274509803,0.1826782124869116,2,1
C120553,0.05882352941176472,0.019186646387600217,5,1
C120555,0.5686274509803921,1.0,5,1
C120557,0.0,0.006395548795866739,3,1
C120560,0.4117647058823529,1.0,4,1
C120562,1.0,0.011991653992250138,4,1
C120569,0.019607843137254943,1.0,5,1
C120571,0.11764705882352944,0.7331111807460964,4,1
C120572,0.8039215686274509,0.7331111807460964,4,1
C120573,0.3921568627450981,0.8248637659449254,3,1
C120577,0.9019607843137255,0.09094091301656207,1,1
C120578,0.6862745098039217,0.41202528259490523,3,1
C120581,0.03921568627450983,0.019186646387600217,5,1
C120585,0.6470588235294118,0.0,1,1
C120590,0.4117647058823529,0.41202528259490523,3,1
C120594,0.8431372549019608,0.04506997042211539,1,1
C120598,0.17647058823529416,0.7331111807460964,4,1
C120599,0.09803921568627455,0.41202528259490523,3,1
C120601,0.5490196078431373,0.005415733600324057,1,1
C120602,0.6470588235294118,1.0,5,1
C120607,0.5294117647058824,1.0,5,1
C120609,0.607843137254902,0.019186646387600217,5,1
C120623,0.2549019607843137,1.0,3,1
C120627,0.13725490196078433,0.15457998639570167,5,1
C120628,0.33333333333333337,0.1826782124869116,2,1
C120630,0.7843137254901961,0.004678961487607096,1,1
C120635,0.43137254901960786,0.15970070543636933,1,1
C120638,0.5490196078431373,0.055137151198783256,3,1
C120639,0.47058823529411764,0.1826782124869116,2,1
C120642,0.03921568627450983,0.41202528259490523,3,1
C120646,0.607843137254902,0.7331111807460964,4,1
C120651,0.3137254901960784,0.011991653992250138,4,1
C120653,0.3137254901960784,0.1826782124869116,2,1
C120654,0.019607843137254943,1.0,5,1
C120656,0.8039215686274509,0.7331111807460964,4,1
C120657,0.6470588235294118,0.7331111807460964,4,1
C120660,0.5686274509803921,0.3661619828646983,2,1
C120662,0.2549019607843137,0.3661619828646983,2,1
C120663,0.27450980392156865,0.024061265199746256,2,1
C120667,0.6470588235294118,0.1826782124869116,2,1
C120670,0.7843137254901961,0.41202528259490523,3,1
C120672,0.1960784313725491,1.0,5,1
C120675,0.37254901960784315,0.002398330798450027,2,1
C120676,0.6862745098039217,0.1361606835777776,5,1
C120680,0.6274509803921569,1.0,5,1
C120683,0.8627450980392156,0.08685503779396367,4,1
C120685,0.6470588235294118,0.006395548795866739,3,1
C120686,0.7647058823529412,1.0,5,1
C120690,0.07843137254901966,0.3661619828646983,2,1
C120691,0.8039215686274509,0.008463707859157298,2,1
C120692,0.07843137254901966,0.005415733600324057,1,1
C120695,0.43137254901960786,0.04506997042211539,1,1
C120696,0.13725490196078433,1.0,5,1
C120699,0.7843137254901961,0.04506997042211539,1,1
C120702,0.8039215686274509,0.024061265199746256,2,1
C120706,0.8627450980392156,0.7331111807460964,4,1
C120711,0.17647058823529416,0.1826782124869116,2,1
C120717,0.07843137254901966,0.1826782124869116,2,1
C120718,0.2549019607843137,0.15457998639570167,5,1
C120719,0.7450980392156864,1.0,5,1
C120721,0.8823529411764707,0.04506997042211539,1,1
C120725,0.0,0.03625316223507922,4,1
C120732,0.03921568627450983,0.024061265199746256,2,1
C120734,0.13725490196078433,0.03625316223507922,4,1
C120735,0.5490196078431373,0.04506997042211539,1,1
C120736,0.5490196078431373,0.04506997042211539,1,1
C120738,0.9411764705882354,0.15457998639570167,5,1
C120739,0.03921568627450983,0.3661619828646983,2,1
C120751,0.3921568627450981,0.1826782124869116,2,1
C120753,0.3137254901960784,0.1826782124869116,2,1
C120759,0.9607843137254902,0.04506997042211539,1,1
C120760,0.6470588235294118,0.024061265199746256,2,1
C120770,0.07843137254901966,0.1826782124869116,2,1
C120773,0.43137254901960786,0.7331111807460964,4,1
C120774,1.0,0.04506997042211539,1,1
C120776,0.8627450980392156,0.021114176748878413,2,1
C120778,0.823529411764706,0.41202528259490523,3,1
C120779,0.8431372549019608,0.006395548795866739,3,1
C120784,0.23529411764705888,0.08685503779396367,4,1
C120787,0.5490196078431373,0.41202528259490523,3,1
C120794,0.7843137254901961,0.7331111807460964,4,1
C120796,0.3137254901960784,0.011991653992250138,4,1
C120797,0.1960784313725491,1.0,5,1
C120801,0.2941176470588236,0.1826782124869116,2,1
C120802,0.4901960784313726,0.006395548795866739,3,1
C120803,0.09803921568627455,0.04506997042211539,1,1
C120804,0.7843137254901961,0.0,1,1
C120805,0.3921568627450981,0.019186646387600217,5,1
C120807,0.4117647058823529,0.057095253017020654,5,1
C120810,0.823529411764706,0.09094091301656207,1,1
C120811,0.6470588235294118,0.15457998639570167,5,1
C120816,0.4117647058823529,0.055137151198783256,3,1
C120821,0.9215686274509803,0.3661619828646983,2,1
C120825,0.8823529411764707,0.04506997042211539,1,1
C120828,0.5686274509803921,0.7331111807460964,4,1
C120832,0.37254901960784315,0.006372620203147331,2,1
C120834,0.3921568627450981,0.011991653992250138,4,1
C120837,0.8823529411764707,0.0485062021843306,3,1
C120838,0.823529411764706,0.1826782124869116,2,1
C120840,0.9019607843137255,0.024061265199746256,2,1
C120842,0.7450980392156864,1.0,5,1
C120843,0.5882352941176471,0.8248637659449254,3,1
C120844,0.8431372549019608,0.0,1,1
C120849,0.13725490196078433,0.024061265199746256,2,1
C120855,0.9803921568627451,0.020042647182458097,3,1
C120857,0.2549019607843137,0.1361606835777776,5,1
C120859,0.7843137254901961,0.04506997042211539,1,1
C120860,0.8039215686274509,0.006395548795866739,3,1
C120861,0.4509803921568628,0.011991653992250138,4,1
C120864,0.23529411764705888,0.7331111807460964,4,1
C120866,0.37254901960784315,0.41202528259490523,3,1
C120868,0.4117647058823529,0.005415733600324057,1,1
C120876,0.33333333333333337,0.41202528259490523,3,1
C120878,0.5490196078431373,1.0,5,1
C120879,0.8039215686274509,0.1826782124869116,2,1
C120882,0.4117647058823529,0.004678961487607096,1,1
C120884,0.607843137254902,0.04506997042211539,1,1
C120885,0.23529411764705888,0.7331111807460964,4,1
C120886,0.4901960784313726,1.0,3,1
C120889,0.13725490196078433,0.15457998639570167,5,1
C120893,0.8627450980392156,0.04506997042211539,1,1
C120898,0.019607843137254943,0.3661619828646983,2,1
C120899,0.4509803921568628,0.04506997042211539,1,1
C120901,0.7254901960784313,0.3661619828646983,2,1
C120902,0.019607843137254943,0.03625316223507922,4,1
C120905,0.21568627450980393,1.0,5,1
C120911,0.5490196078431373,0.3661619828646983,2,1
C120914,0.9215686274509803,0.021114176748878413,2,1
C120916,0.7254901960784313,1.0,4,1
C120918,0.07843137254901966,0.3661619828646983,2,1
C120924,0.27450980392156865,0.41202528259490523,3,1
C120927,0.23529411764705888,0.7331111807460964,4,1
C120935,0.823529411764706,0.09094091301656207,1,1
C120936,0.05882352941176472,0.09864339159743504,4,1
C120938,0.07843137254901966,1.0,5,1
C120939,0.0,0.0,1,1
C120949,0.823529411764706,0.08685503779396367,4,1
C120951,0.7450980392156864,0.005415733600324057,1,1
C120968,0.9215686274509803,1.0,5,1
C120973,0.7843137254901961,0.09094091301656207,1,1
C120975,0.07843137254901966,0.04506997042211539,1,1
C120980,0.2549019607843137,0.0485062021843306,3,1
C120984,0.43137254901960786,0.1826782124869116,2,1
C120992,0.823529411764706,1.0,5,1
C120995,0.607843137254902,0.8248637659449254,3,1
C120996,0.05882352941176472,0.002398330798450027,2,1
C120999,0.27450980392156865,0.08685503779396367,4,1
C121003,0.5098039215686275,0.09864339159743504,4,1
C121006,0.1960784313725491,0.021114176748878413,2,1
C121007,0.37254901960784315,1.0,5,1
C121011,0.37254901960784315,0.15457998639570167,5,1
C121019,0.8627450980392156,0.7331111807460964,4,1
C121020,0.6666666666666666,0.1826782124869116,2,1
C121021,0.37254901960784315,0.03625316223507922,4,1
C121027,0.5686274509803921,0.005415733600324057,1,1
C121029,0.9607843137254902,0.019186646387600217,5,1
C121031,0.0,0.1826782124869116,2,1
C121032,0.13725490196078433,1.0,5,1
C121035,0.23529411764705888,1.0,5,1
C121037,0.7647058823529412,0.002398330798450027,2,1
C121038,0.1960784313725491,0.0485062021843306,3,1
C121044,0.7450980392156864,0.024061265199746256,2,1
C121053,0.8823529411764707,0.04506997042211539,1,1
C121064,0.7254901960784313,0.055137151198783256,3,1
C121066,0.7843137254901961,0.005415733600324057,1,1
C121067,0.0,0.021114176748878413,2,1
C121071,0.7058823529411765,0.004678961487607096,1,1
C121074,0.3529411764705882,0.1826782124869116,2,1
C121078,0.607843137254902,1.0,5,1
C121079,0.07843137254901966,0.04506997042211539,1,1
C121083,0.6862745098039217,0.3661619828646983,2,1
C121086,0.8627450980392156,1.0,4,1
C121089,0.8627450980392156,1.0,5,1
C121090,0.8039215686274509,0.15457998639570167,5,1
C121098,0.3921568627450981,0.08685503779396367,4,1
C121101,0.5294117647058824,0.7331111807460964,4,1
C121107,0.8431372549019608,0.005415733600324057,1,1
C121109,0.9803921568627451,0.04506997042211539,1,1
C121121,0.5294117647058824,1.0,5,1
C121126,0.7254901960784313,1.0,3,1
C121127,0.9019607843137255,0.41202528259490523,3,1
C121128,0.1568627450980392,0.08685503779396367,4,1
C121139,0.43137254901960786,1.0,5,1
C121142,0.47058823529411764,0.1361606835777776,5,1
C121147,0.3529411764705882,1.0,5,1
C121150,0.03921568627450983,0.7331111807460964,4,1
C121153,0.823529411764706,0.0,1,1
C121156,0.9803921568627451,0.8248637659449254,3,1
C121160,0.9215686274509803,0.011991653992250138,4,1
C121162,0.8431372549019608,0.021114176748878413,2,1
C121163,0.4509803921568628,0.020042647182458097,3,1
C121165,0.6666666666666666,0.055137151198783256,3,1
C121170,0.5294117647058824,0.09864339159743504,4,1
C121171,0.6470588235294118,0.09094091301656207,1,1
C121175,0.6666666666666666,1.0,5,1
C121177,0.09803921568627455,0.019186646387600217,5,1
C121181,0.43137254901960786,0.005415733600324057,1,1
C121183,0.7647058823529412,0.04506997042211539,1,1
C121184,1.0,0.0485062021843306,3,1
C121190,0.4901960784313726,0.04506997042211539,1,1
C121192,0.7843137254901961,0.1826782124869116,2,1
C121193,0.6862745098039217,0.019186646387600217,5,1
C121194,0.5294117647058824,0.41202528259490523,3,1
C121206,0.5686274509803921,0.0015163442651768176,1,1
C121211,0.9607843137254902,0.7331111807460964,4,1
C121213,0.3137254901960784,0.1826782124869116,2,1
C121219,0.3529411764705882,0.04506997042211539,1,1
C121221,0.9607843137254902,0.004678961487607096,1,1
C121223,0.5098039215686275,0.1826782124869116,2,1
C121231,0.21568627450980393,1.0,5,1
C121232,0.03921568627450983,0.055137151198783256,3,1
C121237,0.3529411764705882,0.04506997042211539,1,1
C121238,0.6862745098039217,0.09864339159743504,4,1
C121244,0.5294117647058824,0.006372620203147331,2,1
C121247,0.5882352941176471,0.1826782124869116,2,1
C121248,0.8431372549019608,0.09864339159743504,4,1
C121249,0.05882352941176472,1.0,4,1
C121251,0.03921568627450983,0.057095253017020654,5,1
C121255,0.2549019607843137,1.0,4,1
C121259,0.37254901960784315,1.0,5,1
C121264,0.8627450980392156,0.03625316223507922,4,1
C121267,0.5098039215686275,1.0,3,1
C121268,0.7843137254901961,0.002398330798450027,2,1
C121273,0.9411764705882354,0.057095253017020654,5,1
C121279,0.4509803921568628,0.41202528259490523,3,1
C121289,0.6470588235294118,0.15970070543636933,1,1
C121290,0.5294117647058824,0.1826782124869116,2,1
C121294,0.13725490196078433,0.41202528259490523,3,1
C121297,0.3921568627450981,0.3661619828646983,2,1
C121299,0.823529411764706,1.0,5,1
C121305,0.8431372549019608,0.019186646387600217,5,1
C121308,0.13725490196078433,0.41202528259490523,3,1
C121311,0.8431372549019608,0.005415733600324057,1,1
C121316,0.4509803921568628,0.04506997042211539,1,1
C121320,0.8823529411764707,0.7331111807460964,4,1
C121326,0.03921568627450983,0.04506997042211539,1,1
C121327,0.8431372549019608,0.004678961487607096,1,1
C121328,0.43137254901960786,0.0,1,1
C121336,0.1960784313725491,0.6412011525439273,2,1
C121341,0.7058823529411765,0.000993572351174326,1,1
C121347,0.9019607843137255,0.09864339159743504,4,1
C121351,0.21568627450980393,0.019186646387600217,5,1
C121354,0.4509803921568628,0.08685503779396367,4,1
C121356,0.6470588235294118,0.41202528259490523,3,1
C121358,0.2549019607843137,0.09094091301656207,1,1
C121362,0.6470588235294118,0.41202528259490523,3,1
C121368,0.09803921568627455,0.7331111807460964,4,1
C121377,0.03921568627450983,0.03625316223507922,4,1
C121378,0.823529411764706,0.011991653992250138,4,1
C121380,0.37254901960784315,0.8248637659449254,3,1
C121382,0.17647058823529416,0.006395548795866739,3,1
C121383,0.4117647058823529,0.011991653992250138,4,1
C121385,0.4117647058823529,1.0,5,1
C121388,0.0,0.002398330798450027,2,1
C121391,0.9803921568627451,0.04506997042211539,1,1
C121392,1.0,0.020042647182458097,3,1
C121395,0.7254901960784313,0.7331111807460964,4,1
C121400,0.6274509803921569,0.055137151198783256,3,1
C121410,0.8431372549019608,0.1826782124869116,2,1
C121413,0.6274509803921569,0.011991653992250138,4,1
C121415,0.5490196078431373,1.0,5,1
C121416,0.07843137254901966,0.09094091301656207,1,1
C121417,0.4117647058823529,0.002398330798450027,2,1
C121419,0.607843137254902,1.0,5,1
C121425,0.27450980392156865,0.04506997042211539,1,1
C121428,0.2549019607843137,0.002398330798450027,2,1
C121429,0.8039215686274509,0.7331111807460964,4,1
C121431,0.03921568627450983,0.005415733600324057,1,1
C121435,0.6666666666666666,1.0,5,1
C121436,0.6862745098039217,0.0,1,1
C121438,0.37254901960784315,0.019186646387600217,5,1
C121443,0.5882352941176471,0.0015163442651768176,1,1
C121446,0.5294117647058824,0.1361606835777776,5,1
C121449,0.13725490196078433,0.005415733600324057,1,1
C121452,0.9215686274509803,0.055137151198783256,3,1
C121455,0.823529411764706,1.0,5,1
C121457,0.8627450980392156,0.0,1,1
C121464,0.7843137254901961,0.021114176748878413,2,1
C121465,0.03921568627450983,0.005415733600324057,1,1
C121466,0.7058823529411765,0.015337699956435673,3,1
C121469,0.43137254901960786,0.09864339159743504,4,1
C121472,0.33333333333333337,1.0,5,1
C121473,0.17647058823529416,0.011991653992250138,4,1
C121476,0.2549019607843137,0.000993572351174326,1,1
C121478,0.3137254901960784,1.0,4,1
C121480,0.7058823529411765,0.6412011525439273,2,1
C121488,0.9215686274509803,0.005415733600324057,1,1
C121489,0.607843137254902,0.15457998639570167,5,1
C121491,0.6862745098039217,0.0,1,1
C121492,0.6274509803921569,0.09094091301656207,1,1
C121493,0.6862745098039217,0.7331111807460964,4,1
C121497,0.4509803921568628,0.7331111807460964,4,1
C121498,0.6862745098039217,0.006395548795866739,3,1
C121499,0.4117647058823529,0.020042647182458097,3,1
C121502,0.7058823529411765,0.3661619828646983,2,1
C121504,0.9411764705882354,1.0,4,1
C121506,0.4509803921568628,0.41202528259490523,3,1
C121509,0.823529411764706,0.15970070543636933,1,1
C121510,0.8823529411764707,0.006372620203147331,2,1
C121511,0.43137254901960786,0.41202528259490523,3,1
C121513,0.823529411764706,0.021114176748878413,2,1
C121514,0.7450980392156864,0.021114176748878413,2,1
C121526,0.5882352941176471,1.0,5,1
C121537,0.6470588235294118,0.055137151198783256,3,1
C121538,0.9607843137254902,1.0,4,1
C121541,0.09803921568627455,0.41202528259490523,3,1
C121547,0.11764705882352944,0.0,1,1
C121550,0.8431372549019608,0.15457998639570167,5,1
C121551,0.1960784313725491,0.41202528259490523,3,1
C121552,0.8431372549019608,0.027888811611039354,4,1
C121560,0.019607843137254943,0.006395548795866739,3,1
C121561,0.6470588235294118,0.8248637659449254,3,1
C121564,0.9803921568627451,1.0,5,1
C121567,0.4509803921568628,0.0485062021843306,3,1
C121575,0.6470588235294118,0.41202528259490523,3,1
C121577,0.6666666666666666,0.8248637659449254,3,1
C121580,0.23529411764705888,1.0,4,1
C121583,0.27450980392156865,0.04506997042211539,1,1
C121588,0.4509803921568628,0.7331111807460964,4,1
C121590,0.7647058823529412,1.0,5,1
C121593,0.1960784313725491,0.8248637659449254,3,1
C121594,0.7254901960784313,1.0,5,1
C121596,0.6666666666666666,0.019186646387600217,5,1
C121598,0.7647058823529412,0.019186646387600217,5,1
C121602,0.4509803921568628,0.024061265199746256,2,1
C121606,0.6666666666666666,0.3661619828646983,2,1
C121607,0.5294117647058824,0.41202528259490523,3,1
C121611,0.7450980392156864,0.3661619828646983,2,1
C121613,0.4901960784313726,0.04506997042211539,1,1
C121615,0.8039215686274509,1.0,5,1
C121616,0.43137254901960786,0.006395548795866739,3,1
C121625,0.47058823529411764,0.057095253017020654,5,1
C121628,0.27450980392156865,1.0,5,1
C121629,0.5686274509803921,1.0,5,1
C121633,0.6862745098039217,0.0,1,1
C121634,0.1960784313725491,0.1826782124869116,2,1
C121637,0.607843137254902,0.1826782124869116,2,1
C121647,0.9607843137254902,0.15457998639570167,5,1
C121648,0.7058823529411765,0.8248637659449254,3,1
C121649,0.2549019607843137,0.1826782124869116,2,1
C121650,0.03921568627450983,0.8248637659449254,3,1
C121651,0.03921568627450983,0.1826782124869116,2,1
C121653,0.7843137254901961,0.015337699956435673,3,1
C121654,0.8823529411764707,0.09864339159743504,4,1
C121657,0.47058823529411764,0.006395548795866739,3,1
C121660,0.4117647058823529,1.0,5,1
C121662,0.2941176470588236,0.020042647182458097,3,1
C121669,0.8627450980392156,1.0,5,1
C121671,0.019607843137254943,0.04506997042211539,1,1
C121673,0.09803921568627455,0.7331111807460964,4,1
C121677,0.7058823529411765,0.09094091301656207,1,1
C121678,0.6274509803921569,0.04506997042211539,1,1
C121683,0.8627450980392156,0.08685503779396367,4,1
C121696,0.8627450980392156,0.09864339159743504,4,1
C121698,0.2549019607843137,0.024061265199746256,2,1
C121699,0.9215686274509803,1.0,4,1
C121700,0.9019607843137255,0.0485062021843306,3,1
C121704,0.6666666666666666,0.09094091301656207,1,1
C121707,0.03921568627450983,1.0,4,1
C121708,0.5294117647058824,0.3661619828646983,2,1
C121717,0.5686274509803921,0.0015163442651768176,1,1
C121719,0.4901960784313726,0.024061265199746256,2,1
C121723,0.13725490196078433,0.021114176748878413,2,1
C121724,0.8627450980392156,0.004678961487607096,1,1
C121725,0.5686274509803921,0.15457998639570167,5,1
C121726,0.5686274509803921,0.024061265199746256,2,1
C121727,0.07843137254901966,0.7331111807460964,4,1
C121736,0.2549019607843137,0.1826782124869116,2,1
C121740,0.5294117647058824,0.006395548795866739,3,1
C121741,0.09803921568627455,0.002398330798450027,2,1
C121746,0.7647058823529412,0.006395548795866739,3,1
C121747,0.33333333333333337,0.011991653992250138,4,1
C121748,0.47058823529411764,0.04506997042211539,1,1
C121751,0.6666666666666666,0.000993572351174326,1,1
C121754,0.6666666666666666,0.015337699956435673,3,1
C121757,0.21568627450980393,1.0,4,1
C121765,0.2549019607843137,1.0,4,1
C121766,0.823529411764706,0.015337699956435673,3,1
C121767,0.09803921568627455,0.04506997042211539,1,1
C121771,0.6862745098039217,0.7331111807460964,4,1
C121774,0.43137254901960786,0.027888811611039354,4,1
C121781,0.9215686274509803,0.0015163442651768176,1,1
C121782,0.9411764705882354,1.0,4,1
C121785,0.9019607843137255,0.7331111807460964,4,1
C121791,0.27450980392156865,0.09864339159743504,4,1
C121796,0.3921568627450981,0.057095253017020654,5,1
C121797,0.7254901960784313,0.15970070543636933,1,1
C121799,0.21568627450980393,0.021114176748878413,2,1
C121802,0.9215686274509803,0.011991653992250138,4,1
C121816,0.3137254901960784,0.15457998639570167,5,1
C121820,0.4509803921568628,1.0,5,1
C121825,0.8039215686274509,0.1826782124869116,2,1
C121827,0.6862745098039217,0.15970070543636933,1,1
C121831,0.4901960784313726,1.0,5,1
C121835,0.607843137254902,0.09094091301656207,1,1
C121839,0.6666666666666666,0.024061265199746256,2,1
C121843,0.2549019607843137,0.7331111807460964,4,1
C121845,0.9019607843137255,1.0,4,1
C121848,0.8039215686274509,0.020042647182458097,3,1
C121855,0.05882352941176472,1.0,5,1
C121856,0.1960784313725491,1.0,4,1
C121857,0.37254901960784315,0.011991653992250138,4,1
C121862,0.9215686274509803,0.1826782124869116,2,1
C121863,0.13725490196078433,0.41202528259490523,3,1
C121864,0.2549019607843137,0.057095253017020654,5,1
C121867,0.27450980392156865,0.09094091301656207,1,1
C121871,1.0,0.15970070543636933,1,1
C121874,0.27450980392156865,0.7331111807460964,4,1
C121875,0.7647058823529412,0.002398330798450027,2,1
C121882,0.5098039215686275,0.15457998639570167,5,1
C121894,0.17647058823529416,0.7331111807460964,4,1
C121896,0.6274509803921569,1.0,5,1
C121897,0.23529411764705888,0.004678961487607096,1,1
C121902,0.21568627450980393,0.024061265199746256,2,1
C121906,0.7843137254901961,0.1361606835777776,5,1
C121907,0.5294117647058824,0.1361606835777776,5,1
C121910,0.11764705882352944,1.0,5,1
C121911,0.5490196078431373,0.027888811611039354,4,1
C121918,0.3529411764705882,1.0,5,1
C121924,1.0,0.006395548795866739,3,1
C121929,0.6274509803921569,1.0,5,1
C121933,0.4117647058823529,0.004678961487607096,1,1
C121937,0.13725490196078433,0.024061265199746256,2,1
C121938,0.9019607843137255,0.7331111807460964,4,1
C121941,0.2549019607843137,1.0,5,1
C121944,0.1568627450980392,0.7331111807460964,4,1
C121952,0.21568627450980393,0.000993572351174326,1,1
C121953,0.21568627450980393,0.057095253017020654,5,1
C121954,0.09803921568627455,0.0,1,1
C121955,0.7450980392156864,0.1826782124869116,2,1
C121958,0.05882352941176472,0.8248637659449254,3,1
C121960,0.3529411764705882,1.0,5,1
C121962,0.9803921568627451,0.0015163442651768176,1,1
C121963,0.4901960784313726,0.09094091301656207,1,1
C121967,0.8431372549019608,0.15457998639570167,5,1
C121969,1.0,0.000993572351174326,1,1
C121970,0.7647058823529412,0.000993572351174326,1,1
C121975,0.09803921568627455,0.002398330798450027,2,1
C121976,0.9215686274509803,0.09864339159743504,4,1
C121977,0.09803921568627455,0.004678961487607096,1,1
C121981,0.4509803921568628,0.04506997042211539,1,1
C121985,0.5490196078431373,0.0485062021843306,3,1
C121986,0.6666666666666666,0.6412011525439273,2,1
C121987,0.8627450980392156,0.0,1,1
C121988,0.8431372549019608,1.0,5,1
C121992,0.43137254901960786,1.0,5,1
C121994,0.3529411764705882,0.006395548795866739,3,1
C121997,0.3921568627450981,0.055137151198783256,3,1
C122005,0.9607843137254902,0.15457998639570167,5,1
C122008,0.7647058823529412,0.1826782124869116,2,1
C122011,0.7843137254901961,0.15457998639570167,5,1
C122013,0.7254901960784313,0.006395548795866739,3,1
C122014,0.47058823529411764,0.04506997042211539,1,1
C122015,0.2549019607843137,0.7331111807460964,4,1
C122017,0.8823529411764707,1.0,5,1
